org_id, dup_id
rec-34125-org, rec-34125-dup-0
rec-50054-org, rec-50054-dup-0
rec-72437-org, rec-72437-dup-0
rec-63257-org, rec-63257-dup-0
rec-87964-org, rec-87964-dup-0
rec-73144-org, rec-73144-dup-0
rec-19670-org, rec-19670-dup-0
rec-40276-org, rec-40276-dup-0
rec-124-org, rec-124-dup-0
rec-36846-org, rec-36846-dup-0
rec-11974-org, rec-11974-dup-0
rec-72877-org, rec-72877-dup-0
rec-89993-org, rec-89993-dup-0
rec-43566-org, rec-43566-dup-0
rec-4189-org, rec-4189-dup-0
rec-39639-org, rec-39639-dup-0
rec-20762-org, rec-20762-dup-0
rec-77495-org, rec-77495-dup-0
rec-68444-org, rec-68444-dup-0
rec-55447-org, rec-55447-dup-0
rec-10395-org, rec-10395-dup-0
rec-40451-org, rec-40451-dup-0
rec-68604-org, rec-68604-dup-0
rec-25316-org, rec-25316-dup-0
rec-79497-org, rec-79497-dup-0
rec-18349-org, rec-18349-dup-0
rec-76592-org, rec-76592-dup-0
rec-41262-org, rec-41262-dup-0
rec-48707-org, rec-48707-dup-0
rec-45314-org, rec-45314-dup-0
rec-88931-org, rec-88931-dup-0
rec-22241-org, rec-22241-dup-0
rec-10868-org, rec-10868-dup-0
rec-67793-org, rec-67793-dup-0
rec-34668-org, rec-34668-dup-0
rec-64835-org, rec-64835-dup-0
rec-50084-org, rec-50084-dup-0
rec-14492-org, rec-14492-dup-0
rec-25497-org, rec-25497-dup-0
rec-31568-org, rec-31568-dup-0
rec-20685-org, rec-20685-dup-0
rec-17979-org, rec-17979-dup-0
rec-11377-org, rec-11377-dup-0
rec-44838-org, rec-44838-dup-0
rec-19677-org, rec-19677-dup-0
rec-77238-org, rec-77238-dup-0
rec-85959-org, rec-85959-dup-0
rec-17463-org, rec-17463-dup-0
rec-41396-org, rec-41396-dup-0
rec-41686-org, rec-41686-dup-0
rec-43943-org, rec-43943-dup-0
rec-44855-org, rec-44855-dup-0
rec-66948-org, rec-66948-dup-0
rec-60536-org, rec-60536-dup-0
rec-60266-org, rec-60266-dup-0
rec-53834-org, rec-53834-dup-0
rec-38228-org, rec-38228-dup-0
rec-43-org, rec-43-dup-0
rec-60137-org, rec-60137-dup-0
rec-26789-org, rec-26789-dup-0
rec-85703-org, rec-85703-dup-0
rec-9698-org, rec-9698-dup-0
rec-5054-org, rec-5054-dup-0
rec-40346-org, rec-40346-dup-0
rec-47310-org, rec-47310-dup-0
rec-56340-org, rec-56340-dup-0
rec-4784-org, rec-4784-dup-0
rec-58712-org, rec-58712-dup-0
rec-47339-org, rec-47339-dup-0
rec-69776-org, rec-69776-dup-0
rec-16388-org, rec-16388-dup-0
rec-39630-org, rec-39630-dup-0
rec-3094-org, rec-3094-dup-0
rec-50424-org, rec-50424-dup-0
rec-65648-org, rec-65648-dup-0
rec-78605-org, rec-78605-dup-0
rec-50964-org, rec-50964-dup-0
rec-24723-org, rec-24723-dup-0
rec-4993-org, rec-4993-dup-0
rec-60831-org, rec-60831-dup-0
rec-63019-org, rec-63019-dup-0
rec-50281-org, rec-50281-dup-0
rec-37915-org, rec-37915-dup-0
rec-60327-org, rec-60327-dup-0
rec-53843-org, rec-53843-dup-0
rec-48685-org, rec-48685-dup-0
rec-31419-org, rec-31419-dup-0
rec-1897-org, rec-1897-dup-0
rec-61850-org, rec-61850-dup-0
rec-8881-org, rec-8881-dup-0
rec-80315-org, rec-80315-dup-0
rec-82217-org, rec-82217-dup-0
rec-57252-org, rec-57252-dup-0
rec-47397-org, rec-47397-dup-0
rec-60091-org, rec-60091-dup-0
rec-3706-org, rec-3706-dup-0
rec-15994-org, rec-15994-dup-0
rec-54802-org, rec-54802-dup-0
rec-53576-org, rec-53576-dup-0
rec-61005-org, rec-61005-dup-0
rec-45923-org, rec-45923-dup-0
rec-30464-org, rec-30464-dup-0
rec-61052-org, rec-61052-dup-0
rec-51048-org, rec-51048-dup-0
rec-14343-org, rec-14343-dup-0
rec-75815-org, rec-75815-dup-0
rec-19449-org, rec-19449-dup-0
rec-89613-org, rec-89613-dup-0
rec-64830-org, rec-64830-dup-0
rec-62161-org, rec-62161-dup-0
rec-54473-org, rec-54473-dup-0
rec-65630-org, rec-65630-dup-0
rec-79522-org, rec-79522-dup-0
rec-33002-org, rec-33002-dup-0
rec-27376-org, rec-27376-dup-0
rec-24808-org, rec-24808-dup-0
rec-45892-org, rec-45892-dup-0
rec-10574-org, rec-10574-dup-0
rec-25938-org, rec-25938-dup-0
rec-42386-org, rec-42386-dup-0
rec-44674-org, rec-44674-dup-0
rec-53019-org, rec-53019-dup-0
rec-132-org, rec-132-dup-0
rec-45317-org, rec-45317-dup-0
rec-22757-org, rec-22757-dup-0
rec-45036-org, rec-45036-dup-0
rec-48712-org, rec-48712-dup-0
rec-45128-org, rec-45128-dup-0
rec-14887-org, rec-14887-dup-0
rec-34775-org, rec-34775-dup-0
rec-18501-org, rec-18501-dup-0
rec-69922-org, rec-69922-dup-0
rec-60647-org, rec-60647-dup-0
rec-74703-org, rec-74703-dup-0
rec-75352-org, rec-75352-dup-0
rec-24702-org, rec-24702-dup-0
rec-45057-org, rec-45057-dup-0
rec-34762-org, rec-34762-dup-0
rec-40423-org, rec-40423-dup-0
rec-15580-org, rec-15580-dup-0
rec-78178-org, rec-78178-dup-0
rec-88770-org, rec-88770-dup-0
rec-2417-org, rec-2417-dup-0
rec-30834-org, rec-30834-dup-0
rec-30539-org, rec-30539-dup-0
rec-19918-org, rec-19918-dup-0
rec-63739-org, rec-63739-dup-0
rec-41463-org, rec-41463-dup-0
rec-1948-org, rec-1948-dup-0
rec-18843-org, rec-18843-dup-0
rec-63043-org, rec-63043-dup-0
rec-6826-org, rec-6826-dup-0
rec-89924-org, rec-89924-dup-0
rec-66538-org, rec-66538-dup-0
rec-75761-org, rec-75761-dup-0
rec-68441-org, rec-68441-dup-0
rec-23298-org, rec-23298-dup-0
rec-5479-org, rec-5479-dup-0
rec-2275-org, rec-2275-dup-0
rec-89667-org, rec-89667-dup-0
rec-1047-org, rec-1047-dup-0
rec-21076-org, rec-21076-dup-0
rec-72957-org, rec-72957-dup-0
rec-48386-org, rec-48386-dup-0
rec-50421-org, rec-50421-dup-0
rec-51679-org, rec-51679-dup-0
rec-80036-org, rec-80036-dup-0
rec-44385-org, rec-44385-dup-0
rec-9366-org, rec-9366-dup-0
rec-67337-org, rec-67337-dup-0
rec-58387-org, rec-58387-dup-0
rec-36990-org, rec-36990-dup-0
rec-61510-org, rec-61510-dup-0
rec-61717-org, rec-61717-dup-0
rec-16204-org, rec-16204-dup-0
rec-67401-org, rec-67401-dup-0
rec-36969-org, rec-36969-dup-0
rec-22919-org, rec-22919-dup-0
rec-31085-org, rec-31085-dup-0
rec-83477-org, rec-83477-dup-0
rec-63644-org, rec-63644-dup-0
rec-86743-org, rec-86743-dup-0
rec-87740-org, rec-87740-dup-0
rec-77027-org, rec-77027-dup-0
rec-13413-org, rec-13413-dup-0
rec-78834-org, rec-78834-dup-0
rec-31778-org, rec-31778-dup-0
rec-36258-org, rec-36258-dup-0
rec-48932-org, rec-48932-dup-0
rec-81950-org, rec-81950-dup-0
rec-43320-org, rec-43320-dup-0
rec-39592-org, rec-39592-dup-0
rec-84191-org, rec-84191-dup-0
rec-26755-org, rec-26755-dup-0
rec-44661-org, rec-44661-dup-0
rec-68349-org, rec-68349-dup-0
rec-37386-org, rec-37386-dup-0
rec-69289-org, rec-69289-dup-0
rec-76987-org, rec-76987-dup-0
rec-81456-org, rec-81456-dup-0
rec-86221-org, rec-86221-dup-0
rec-64539-org, rec-64539-dup-0
rec-7206-org, rec-7206-dup-0
rec-6560-org, rec-6560-dup-0
rec-13302-org, rec-13302-dup-0
rec-74047-org, rec-74047-dup-0
rec-66911-org, rec-66911-dup-0
rec-87552-org, rec-87552-dup-0
rec-27828-org, rec-27828-dup-0
rec-69419-org, rec-69419-dup-0
rec-7811-org, rec-7811-dup-0
rec-19907-org, rec-19907-dup-0
rec-49394-org, rec-49394-dup-0
rec-42111-org, rec-42111-dup-0
rec-28811-org, rec-28811-dup-0
rec-76383-org, rec-76383-dup-0
rec-79785-org, rec-79785-dup-0
rec-223-org, rec-223-dup-0
rec-88868-org, rec-88868-dup-0
rec-13311-org, rec-13311-dup-0
rec-4350-org, rec-4350-dup-0
rec-52724-org, rec-52724-dup-0
rec-77205-org, rec-77205-dup-0
rec-31196-org, rec-31196-dup-0
rec-4714-org, rec-4714-dup-0
rec-60185-org, rec-60185-dup-0
rec-14798-org, rec-14798-dup-0
rec-23840-org, rec-23840-dup-0
rec-89184-org, rec-89184-dup-0
rec-33132-org, rec-33132-dup-0
rec-75063-org, rec-75063-dup-0
rec-37200-org, rec-37200-dup-0
rec-64884-org, rec-64884-dup-0
rec-60495-org, rec-60495-dup-0
rec-36133-org, rec-36133-dup-0
rec-48001-org, rec-48001-dup-0
rec-518-org, rec-518-dup-0
rec-12276-org, rec-12276-dup-0
rec-58695-org, rec-58695-dup-0
rec-78282-org, rec-78282-dup-0
rec-2039-org, rec-2039-dup-0
rec-18123-org, rec-18123-dup-0
rec-19325-org, rec-19325-dup-0
rec-58881-org, rec-58881-dup-0
rec-71620-org, rec-71620-dup-0
rec-75907-org, rec-75907-dup-0
rec-43287-org, rec-43287-dup-0
rec-64069-org, rec-64069-dup-0
rec-24380-org, rec-24380-dup-0
rec-52017-org, rec-52017-dup-0
rec-16999-org, rec-16999-dup-0
rec-34280-org, rec-34280-dup-0
rec-39323-org, rec-39323-dup-0
rec-55368-org, rec-55368-dup-0
rec-63175-org, rec-63175-dup-0
rec-40173-org, rec-40173-dup-0
rec-39134-org, rec-39134-dup-0
rec-47292-org, rec-47292-dup-0
rec-89198-org, rec-89198-dup-0
rec-61848-org, rec-61848-dup-0
rec-68181-org, rec-68181-dup-0
rec-38738-org, rec-38738-dup-0
rec-80184-org, rec-80184-dup-0
rec-85787-org, rec-85787-dup-0
rec-55245-org, rec-55245-dup-0
rec-52487-org, rec-52487-dup-0
rec-7522-org, rec-7522-dup-0
rec-40368-org, rec-40368-dup-0
rec-65543-org, rec-65543-dup-0
rec-87113-org, rec-87113-dup-0
rec-56809-org, rec-56809-dup-0
rec-48440-org, rec-48440-dup-0
rec-73469-org, rec-73469-dup-0
rec-34552-org, rec-34552-dup-0
rec-27551-org, rec-27551-dup-0
rec-87100-org, rec-87100-dup-0
rec-24537-org, rec-24537-dup-0
rec-65105-org, rec-65105-dup-0
rec-73400-org, rec-73400-dup-0
rec-81959-org, rec-81959-dup-0
rec-40055-org, rec-40055-dup-0
rec-86972-org, rec-86972-dup-0
rec-1311-org, rec-1311-dup-0
rec-39761-org, rec-39761-dup-0
rec-39865-org, rec-39865-dup-0
rec-17505-org, rec-17505-dup-0
rec-49200-org, rec-49200-dup-0
rec-24079-org, rec-24079-dup-0
rec-75974-org, rec-75974-dup-0
rec-54542-org, rec-54542-dup-0
rec-42282-org, rec-42282-dup-0
rec-39887-org, rec-39887-dup-0
rec-9214-org, rec-9214-dup-0
rec-53212-org, rec-53212-dup-0
rec-10713-org, rec-10713-dup-0
rec-80018-org, rec-80018-dup-0
rec-46847-org, rec-46847-dup-0
rec-27067-org, rec-27067-dup-0
rec-88681-org, rec-88681-dup-0
rec-48407-org, rec-48407-dup-0
rec-1376-org, rec-1376-dup-0
rec-41635-org, rec-41635-dup-0
rec-33407-org, rec-33407-dup-0
rec-48601-org, rec-48601-dup-0
rec-14339-org, rec-14339-dup-0
rec-47138-org, rec-47138-dup-0
rec-16699-org, rec-16699-dup-0
rec-8559-org, rec-8559-dup-0
rec-74897-org, rec-74897-dup-0
rec-85261-org, rec-85261-dup-0
rec-37002-org, rec-37002-dup-0
rec-13068-org, rec-13068-dup-0
rec-5337-org, rec-5337-dup-0
rec-30754-org, rec-30754-dup-0
rec-61096-org, rec-61096-dup-0
rec-46944-org, rec-46944-dup-0
rec-80833-org, rec-80833-dup-0
rec-43281-org, rec-43281-dup-0
rec-36519-org, rec-36519-dup-0
rec-24042-org, rec-24042-dup-0
rec-80665-org, rec-80665-dup-0
rec-40843-org, rec-40843-dup-0
rec-50979-org, rec-50979-dup-0
rec-38065-org, rec-38065-dup-0
rec-47217-org, rec-47217-dup-0
rec-67137-org, rec-67137-dup-0
rec-21440-org, rec-21440-dup-0
rec-30715-org, rec-30715-dup-0
rec-37654-org, rec-37654-dup-0
rec-83769-org, rec-83769-dup-0
rec-88615-org, rec-88615-dup-0
rec-53202-org, rec-53202-dup-0
rec-24312-org, rec-24312-dup-0
rec-38190-org, rec-38190-dup-0
rec-59280-org, rec-59280-dup-0
rec-65208-org, rec-65208-dup-0
rec-85105-org, rec-85105-dup-0
rec-80969-org, rec-80969-dup-0
rec-14783-org, rec-14783-dup-0
rec-55204-org, rec-55204-dup-0
rec-60791-org, rec-60791-dup-0
rec-32299-org, rec-32299-dup-0
rec-19369-org, rec-19369-dup-0
rec-17119-org, rec-17119-dup-0
rec-19976-org, rec-19976-dup-0
rec-84067-org, rec-84067-dup-0
rec-53060-org, rec-53060-dup-0
rec-81772-org, rec-81772-dup-0
rec-73306-org, rec-73306-dup-0
rec-20815-org, rec-20815-dup-0
rec-12077-org, rec-12077-dup-0
rec-77978-org, rec-77978-dup-0
rec-63018-org, rec-63018-dup-0
rec-61746-org, rec-61746-dup-0
rec-9212-org, rec-9212-dup-0
rec-57204-org, rec-57204-dup-0
rec-80397-org, rec-80397-dup-0
rec-10201-org, rec-10201-dup-0
rec-79089-org, rec-79089-dup-0
rec-12558-org, rec-12558-dup-0
rec-6312-org, rec-6312-dup-0
rec-18010-org, rec-18010-dup-0
rec-43102-org, rec-43102-dup-0
rec-81914-org, rec-81914-dup-0
rec-71242-org, rec-71242-dup-0
rec-61815-org, rec-61815-dup-0
rec-15250-org, rec-15250-dup-0
rec-59662-org, rec-59662-dup-0
rec-66877-org, rec-66877-dup-0
rec-43912-org, rec-43912-dup-0
rec-12673-org, rec-12673-dup-0
rec-5451-org, rec-5451-dup-0
rec-10537-org, rec-10537-dup-0
rec-32051-org, rec-32051-dup-0
rec-74975-org, rec-74975-dup-0
rec-19441-org, rec-19441-dup-0
rec-21-org, rec-21-dup-0
rec-66477-org, rec-66477-dup-0
rec-4240-org, rec-4240-dup-0
rec-81352-org, rec-81352-dup-0
rec-5435-org, rec-5435-dup-0
rec-79094-org, rec-79094-dup-0
rec-71406-org, rec-71406-dup-0
rec-76611-org, rec-76611-dup-0
rec-4564-org, rec-4564-dup-0
rec-80141-org, rec-80141-dup-0
rec-51815-org, rec-51815-dup-0
rec-48301-org, rec-48301-dup-0
rec-56251-org, rec-56251-dup-0
rec-34656-org, rec-34656-dup-0
rec-63843-org, rec-63843-dup-0
rec-41760-org, rec-41760-dup-0
rec-57219-org, rec-57219-dup-0
rec-52336-org, rec-52336-dup-0
rec-56575-org, rec-56575-dup-0
rec-60974-org, rec-60974-dup-0
rec-11245-org, rec-11245-dup-0
rec-15409-org, rec-15409-dup-0
rec-26048-org, rec-26048-dup-0
rec-24360-org, rec-24360-dup-0
rec-24655-org, rec-24655-dup-0
rec-68606-org, rec-68606-dup-0
rec-35017-org, rec-35017-dup-0
rec-78017-org, rec-78017-dup-0
rec-73142-org, rec-73142-dup-0
rec-66858-org, rec-66858-dup-0
rec-12395-org, rec-12395-dup-0
rec-2826-org, rec-2826-dup-0
rec-44977-org, rec-44977-dup-0
rec-56043-org, rec-56043-dup-0
rec-48028-org, rec-48028-dup-0
rec-35681-org, rec-35681-dup-0
rec-35466-org, rec-35466-dup-0
rec-33050-org, rec-33050-dup-0
rec-45665-org, rec-45665-dup-0
rec-48070-org, rec-48070-dup-0
rec-81852-org, rec-81852-dup-0
rec-41671-org, rec-41671-dup-0
rec-992-org, rec-992-dup-0
rec-13830-org, rec-13830-dup-0
rec-79217-org, rec-79217-dup-0
rec-1596-org, rec-1596-dup-0
rec-35955-org, rec-35955-dup-0
rec-79316-org, rec-79316-dup-0
rec-24920-org, rec-24920-dup-0
rec-89224-org, rec-89224-dup-0
rec-6722-org, rec-6722-dup-0
rec-89537-org, rec-89537-dup-0
rec-41920-org, rec-41920-dup-0
rec-45031-org, rec-45031-dup-0
rec-62789-org, rec-62789-dup-0
rec-19460-org, rec-19460-dup-0
rec-58651-org, rec-58651-dup-0
rec-46876-org, rec-46876-dup-0
rec-79740-org, rec-79740-dup-0
rec-55770-org, rec-55770-dup-0
rec-11621-org, rec-11621-dup-0
rec-81231-org, rec-81231-dup-0
rec-26479-org, rec-26479-dup-0
rec-26211-org, rec-26211-dup-0
rec-29432-org, rec-29432-dup-0
rec-4238-org, rec-4238-dup-0
rec-38572-org, rec-38572-dup-0
rec-60998-org, rec-60998-dup-0
rec-10851-org, rec-10851-dup-0
rec-68431-org, rec-68431-dup-0
rec-16597-org, rec-16597-dup-0
rec-9188-org, rec-9188-dup-0
rec-986-org, rec-986-dup-0
rec-81157-org, rec-81157-dup-0
rec-16891-org, rec-16891-dup-0
rec-26791-org, rec-26791-dup-0
rec-70013-org, rec-70013-dup-0
rec-67746-org, rec-67746-dup-0
rec-29772-org, rec-29772-dup-0
rec-36561-org, rec-36561-dup-0
rec-37267-org, rec-37267-dup-0
rec-70981-org, rec-70981-dup-0
rec-51790-org, rec-51790-dup-0
rec-17048-org, rec-17048-dup-0
rec-6910-org, rec-6910-dup-0
rec-86880-org, rec-86880-dup-0
rec-27546-org, rec-27546-dup-0
rec-71363-org, rec-71363-dup-0
rec-51050-org, rec-51050-dup-0
rec-83936-org, rec-83936-dup-0
rec-83751-org, rec-83751-dup-0
rec-421-org, rec-421-dup-0
rec-59236-org, rec-59236-dup-0
rec-60928-org, rec-60928-dup-0
rec-76591-org, rec-76591-dup-0
rec-61482-org, rec-61482-dup-0
rec-82480-org, rec-82480-dup-0
rec-20239-org, rec-20239-dup-0
rec-36853-org, rec-36853-dup-0
rec-12698-org, rec-12698-dup-0
rec-75563-org, rec-75563-dup-0
rec-69864-org, rec-69864-dup-0
rec-38705-org, rec-38705-dup-0
rec-17627-org, rec-17627-dup-0
rec-24320-org, rec-24320-dup-0
rec-69414-org, rec-69414-dup-0
rec-48594-org, rec-48594-dup-0
rec-67339-org, rec-67339-dup-0
rec-66202-org, rec-66202-dup-0
rec-16615-org, rec-16615-dup-0
rec-11615-org, rec-11615-dup-0
rec-31625-org, rec-31625-dup-0
rec-84861-org, rec-84861-dup-0
rec-6521-org, rec-6521-dup-0
rec-34502-org, rec-34502-dup-0
rec-80332-org, rec-80332-dup-0
rec-40159-org, rec-40159-dup-0
rec-18154-org, rec-18154-dup-0
rec-44922-org, rec-44922-dup-0
rec-1416-org, rec-1416-dup-0
rec-21666-org, rec-21666-dup-0
rec-19662-org, rec-19662-dup-0
rec-84786-org, rec-84786-dup-0
rec-9033-org, rec-9033-dup-0
rec-4788-org, rec-4788-dup-0
rec-43667-org, rec-43667-dup-0
rec-51015-org, rec-51015-dup-0
rec-51318-org, rec-51318-dup-0
rec-54361-org, rec-54361-dup-0
rec-15559-org, rec-15559-dup-0
rec-36204-org, rec-36204-dup-0
rec-84998-org, rec-84998-dup-0
rec-20124-org, rec-20124-dup-0
rec-46363-org, rec-46363-dup-0
rec-42893-org, rec-42893-dup-0
rec-64077-org, rec-64077-dup-0
rec-42270-org, rec-42270-dup-0
rec-50019-org, rec-50019-dup-0
rec-46481-org, rec-46481-dup-0
rec-73504-org, rec-73504-dup-0
rec-64968-org, rec-64968-dup-0
rec-60561-org, rec-60561-dup-0
rec-60953-org, rec-60953-dup-0
rec-85908-org, rec-85908-dup-0
rec-81807-org, rec-81807-dup-0
rec-53053-org, rec-53053-dup-0
rec-74404-org, rec-74404-dup-0
rec-87748-org, rec-87748-dup-0
rec-58342-org, rec-58342-dup-0
rec-28621-org, rec-28621-dup-0
rec-31122-org, rec-31122-dup-0
rec-74782-org, rec-74782-dup-0
rec-82640-org, rec-82640-dup-0
rec-35459-org, rec-35459-dup-0
rec-80529-org, rec-80529-dup-0
rec-29145-org, rec-29145-dup-0
rec-62920-org, rec-62920-dup-0
rec-76780-org, rec-76780-dup-0
rec-55280-org, rec-55280-dup-0
rec-19403-org, rec-19403-dup-0
rec-89339-org, rec-89339-dup-0
rec-64599-org, rec-64599-dup-0
rec-67431-org, rec-67431-dup-0
rec-50643-org, rec-50643-dup-0
rec-14234-org, rec-14234-dup-0
rec-15963-org, rec-15963-dup-0
rec-19903-org, rec-19903-dup-0
rec-47681-org, rec-47681-dup-0
rec-29578-org, rec-29578-dup-0
rec-27004-org, rec-27004-dup-0
rec-65773-org, rec-65773-dup-0
rec-77405-org, rec-77405-dup-0
rec-1245-org, rec-1245-dup-0
rec-24568-org, rec-24568-dup-0
rec-26838-org, rec-26838-dup-0
rec-48385-org, rec-48385-dup-0
rec-77965-org, rec-77965-dup-0
rec-40212-org, rec-40212-dup-0
rec-38824-org, rec-38824-dup-0
rec-55304-org, rec-55304-dup-0
rec-24875-org, rec-24875-dup-0
rec-10639-org, rec-10639-dup-0
rec-76986-org, rec-76986-dup-0
rec-24086-org, rec-24086-dup-0
rec-9331-org, rec-9331-dup-0
rec-39973-org, rec-39973-dup-0
rec-71403-org, rec-71403-dup-0
rec-69704-org, rec-69704-dup-0
rec-47898-org, rec-47898-dup-0
rec-27059-org, rec-27059-dup-0
rec-32200-org, rec-32200-dup-0
rec-32775-org, rec-32775-dup-0
rec-1005-org, rec-1005-dup-0
rec-76690-org, rec-76690-dup-0
rec-52672-org, rec-52672-dup-0
rec-36658-org, rec-36658-dup-0
rec-3627-org, rec-3627-dup-0
rec-29142-org, rec-29142-dup-0
rec-77193-org, rec-77193-dup-0
rec-45870-org, rec-45870-dup-0
rec-61900-org, rec-61900-dup-0
rec-1486-org, rec-1486-dup-0
rec-72336-org, rec-72336-dup-0
rec-54109-org, rec-54109-dup-0
rec-43760-org, rec-43760-dup-0
rec-32417-org, rec-32417-dup-0
rec-89588-org, rec-89588-dup-0
rec-53244-org, rec-53244-dup-0
rec-33010-org, rec-33010-dup-0
rec-46919-org, rec-46919-dup-0
rec-39452-org, rec-39452-dup-0
rec-53048-org, rec-53048-dup-0
rec-67954-org, rec-67954-dup-0
rec-35531-org, rec-35531-dup-0
rec-78968-org, rec-78968-dup-0
rec-81026-org, rec-81026-dup-0
rec-2316-org, rec-2316-dup-0
rec-3273-org, rec-3273-dup-0
rec-47664-org, rec-47664-dup-0
rec-53242-org, rec-53242-dup-0
rec-79099-org, rec-79099-dup-0
rec-27976-org, rec-27976-dup-0
rec-2962-org, rec-2962-dup-0
rec-20465-org, rec-20465-dup-0
rec-25168-org, rec-25168-dup-0
rec-43595-org, rec-43595-dup-0
rec-19229-org, rec-19229-dup-0
rec-24176-org, rec-24176-dup-0
rec-5993-org, rec-5993-dup-0
rec-3212-org, rec-3212-dup-0
rec-6772-org, rec-6772-dup-0
rec-71212-org, rec-71212-dup-0
rec-68506-org, rec-68506-dup-0
rec-63476-org, rec-63476-dup-0
rec-36547-org, rec-36547-dup-0
rec-33056-org, rec-33056-dup-0
rec-18957-org, rec-18957-dup-0
rec-85529-org, rec-85529-dup-0
rec-34992-org, rec-34992-dup-0
rec-6022-org, rec-6022-dup-0
rec-4340-org, rec-4340-dup-0
rec-28490-org, rec-28490-dup-0
rec-75608-org, rec-75608-dup-0
rec-73954-org, rec-73954-dup-0
rec-60189-org, rec-60189-dup-0
rec-53324-org, rec-53324-dup-0
rec-81248-org, rec-81248-dup-0
rec-77671-org, rec-77671-dup-0
rec-66337-org, rec-66337-dup-0
rec-3978-org, rec-3978-dup-0
rec-11493-org, rec-11493-dup-0
rec-25388-org, rec-25388-dup-0
rec-81409-org, rec-81409-dup-0
rec-26218-org, rec-26218-dup-0
rec-26110-org, rec-26110-dup-0
rec-46829-org, rec-46829-dup-0
rec-58108-org, rec-58108-dup-0
rec-26750-org, rec-26750-dup-0
rec-89547-org, rec-89547-dup-0
rec-12941-org, rec-12941-dup-0
rec-41252-org, rec-41252-dup-0
rec-28514-org, rec-28514-dup-0
rec-73978-org, rec-73978-dup-0
rec-6492-org, rec-6492-dup-0
rec-14723-org, rec-14723-dup-0
rec-74009-org, rec-74009-dup-0
rec-35660-org, rec-35660-dup-0
rec-49001-org, rec-49001-dup-0
rec-32734-org, rec-32734-dup-0
rec-88257-org, rec-88257-dup-0
rec-19301-org, rec-19301-dup-0
rec-25404-org, rec-25404-dup-0
rec-15374-org, rec-15374-dup-0
rec-40972-org, rec-40972-dup-0
rec-32102-org, rec-32102-dup-0
rec-71640-org, rec-71640-dup-0
rec-1225-org, rec-1225-dup-0
rec-89068-org, rec-89068-dup-0
rec-34609-org, rec-34609-dup-0
rec-46063-org, rec-46063-dup-0
rec-23481-org, rec-23481-dup-0
rec-23504-org, rec-23504-dup-0
rec-21377-org, rec-21377-dup-0
rec-17810-org, rec-17810-dup-0
rec-37089-org, rec-37089-dup-0
rec-46945-org, rec-46945-dup-0
rec-10800-org, rec-10800-dup-0
rec-63470-org, rec-63470-dup-0
rec-35735-org, rec-35735-dup-0
rec-24772-org, rec-24772-dup-0
rec-76642-org, rec-76642-dup-0
rec-21947-org, rec-21947-dup-0
rec-86960-org, rec-86960-dup-0
rec-55228-org, rec-55228-dup-0
rec-1909-org, rec-1909-dup-0
rec-9034-org, rec-9034-dup-0
rec-12960-org, rec-12960-dup-0
rec-73422-org, rec-73422-dup-0
rec-13015-org, rec-13015-dup-0
rec-44168-org, rec-44168-dup-0
rec-61733-org, rec-61733-dup-0
rec-52947-org, rec-52947-dup-0
rec-52557-org, rec-52557-dup-0
rec-39845-org, rec-39845-dup-0
rec-66874-org, rec-66874-dup-0
rec-79138-org, rec-79138-dup-0
rec-7799-org, rec-7799-dup-0
rec-25202-org, rec-25202-dup-0
rec-32048-org, rec-32048-dup-0
rec-22484-org, rec-22484-dup-0
rec-88940-org, rec-88940-dup-0
rec-79487-org, rec-79487-dup-0
rec-56158-org, rec-56158-dup-0
rec-2781-org, rec-2781-dup-0
rec-26372-org, rec-26372-dup-0
rec-7880-org, rec-7880-dup-0
rec-42454-org, rec-42454-dup-0
rec-55042-org, rec-55042-dup-0
rec-61204-org, rec-61204-dup-0
rec-72934-org, rec-72934-dup-0
rec-83279-org, rec-83279-dup-0
rec-47515-org, rec-47515-dup-0
rec-55482-org, rec-55482-dup-0
rec-28312-org, rec-28312-dup-0
rec-13402-org, rec-13402-dup-0
rec-81815-org, rec-81815-dup-0
rec-3730-org, rec-3730-dup-0
rec-86934-org, rec-86934-dup-0
rec-57947-org, rec-57947-dup-0
rec-43934-org, rec-43934-dup-0
rec-63267-org, rec-63267-dup-0
rec-57630-org, rec-57630-dup-0
rec-19475-org, rec-19475-dup-0
rec-3345-org, rec-3345-dup-0
rec-47525-org, rec-47525-dup-0
rec-11541-org, rec-11541-dup-0
rec-2912-org, rec-2912-dup-0
rec-34274-org, rec-34274-dup-0
rec-71445-org, rec-71445-dup-0
rec-29612-org, rec-29612-dup-0
rec-15123-org, rec-15123-dup-0
rec-53052-org, rec-53052-dup-0
rec-81436-org, rec-81436-dup-0
rec-81366-org, rec-81366-dup-0
rec-31454-org, rec-31454-dup-0
rec-83345-org, rec-83345-dup-0
rec-12491-org, rec-12491-dup-0
rec-61690-org, rec-61690-dup-0
rec-78177-org, rec-78177-dup-0
rec-17682-org, rec-17682-dup-0
rec-42522-org, rec-42522-dup-0
rec-56550-org, rec-56550-dup-0
rec-30689-org, rec-30689-dup-0
rec-43274-org, rec-43274-dup-0
rec-59738-org, rec-59738-dup-0
rec-8810-org, rec-8810-dup-0
rec-36630-org, rec-36630-dup-0
rec-35236-org, rec-35236-dup-0
rec-36087-org, rec-36087-dup-0
rec-59749-org, rec-59749-dup-0
rec-49179-org, rec-49179-dup-0
