org_id, dup_id
rec-3492-org, rec-3492-dup-0
rec-2639-org, rec-2639-dup-0
rec-2840-org, rec-2840-dup-0
rec-67-org, rec-67-dup-0
rec-3511-org, rec-3511-dup-0
rec-3406-org, rec-3406-dup-0
rec-711-org, rec-711-dup-0
rec-468-org, rec-468-dup-0
rec-984-org, rec-984-dup-0
rec-206-org, rec-206-dup-0
rec-951-org, rec-951-dup-0
rec-3576-org, rec-3576-dup-0
rec-3287-org, rec-3287-dup-0
rec-359-org, rec-359-dup-0
rec-2337-org, rec-2337-dup-0
rec-1974-org, rec-1974-dup-0
rec-2742-org, rec-2742-dup-0
rec-2839-org, rec-2839-dup-0
rec-3971-org, rec-3971-dup-0
rec-2774-org, rec-2774-dup-0
rec-1235-org, rec-1235-dup-0
rec-2237-org, rec-2237-dup-0
rec-1664-org, rec-1664-dup-0
rec-2679-org, rec-2679-dup-0
rec-1624-org, rec-1624-dup-0
rec-1067-org, rec-1067-dup-0
rec-3802-org, rec-3802-dup-0
rec-1982-org, rec-1982-dup-0
rec-1121-org, rec-1121-dup-0
rec-3449-org, rec-3449-dup-0
rec-1215-org, rec-1215-dup-0
rec-2431-org, rec-2431-dup-0
rec-2731-org, rec-2731-dup-0
rec-1802-org, rec-1802-dup-0
rec-1038-org, rec-1038-dup-0
rec-159-org, rec-159-dup-0
rec-1972-org, rec-1972-dup-0
rec-22-org, rec-22-dup-0
rec-2492-org, rec-2492-dup-0
rec-1156-org, rec-1156-dup-0
rec-1183-org, rec-1183-dup-0
rec-1654-org, rec-1654-dup-0
rec-1919-org, rec-1919-dup-0
rec-1512-org, rec-1512-dup-0
rec-2621-org, rec-2621-dup-0
rec-3457-org, rec-3457-dup-0
rec-102-org, rec-102-dup-0
rec-1266-org, rec-1266-dup-0
rec-465-org, rec-465-dup-0
rec-988-org, rec-988-dup-0
rec-2674-org, rec-2674-dup-0
rec-2590-org, rec-2590-dup-0
rec-1265-org, rec-1265-dup-0
rec-2103-org, rec-2103-dup-0
rec-3813-org, rec-3813-dup-0
rec-3378-org, rec-3378-dup-0
rec-2882-org, rec-2882-dup-0
rec-945-org, rec-945-dup-0
rec-2234-org, rec-2234-dup-0
rec-487-org, rec-487-dup-0
rec-2055-org, rec-2055-dup-0
rec-2408-org, rec-2408-dup-0
rec-2214-org, rec-2214-dup-0
rec-839-org, rec-839-dup-0
rec-3099-org, rec-3099-dup-0
rec-24-org, rec-24-dup-0
rec-3219-org, rec-3219-dup-0
rec-43-org, rec-43-dup-0
rec-2560-org, rec-2560-dup-0
rec-3773-org, rec-3773-dup-0
rec-2759-org, rec-2759-dup-0
rec-1847-org, rec-1847-dup-0
rec-3152-org, rec-3152-dup-0
rec-2972-org, rec-2972-dup-0
rec-3872-org, rec-3872-dup-0
rec-2981-org, rec-2981-dup-0
rec-88-org, rec-88-dup-0
rec-675-org, rec-675-dup-0
rec-288-org, rec-288-dup-0
rec-3903-org, rec-3903-dup-0
rec-1003-org, rec-1003-dup-0
rec-2418-org, rec-2418-dup-0
rec-3064-org, rec-3064-dup-0
rec-1410-org, rec-1410-dup-0
rec-2260-org, rec-2260-dup-0
rec-3093-org, rec-3093-dup-0
rec-757-org, rec-757-dup-0
rec-1109-org, rec-1109-dup-0
rec-1145-org, rec-1145-dup-0
rec-2488-org, rec-2488-dup-0
rec-1598-org, rec-1598-dup-0
rec-461-org, rec-461-dup-0
rec-805-org, rec-805-dup-0
rec-1804-org, rec-1804-dup-0
rec-2939-org, rec-2939-dup-0
rec-3417-org, rec-3417-dup-0
rec-4-org, rec-4-dup-0
rec-1160-org, rec-1160-dup-0
rec-1570-org, rec-1570-dup-0
rec-1933-org, rec-1933-dup-0
rec-2062-org, rec-2062-dup-0
rec-1053-org, rec-1053-dup-0
rec-3387-org, rec-3387-dup-0
rec-2271-org, rec-2271-dup-0
rec-184-org, rec-184-dup-0
rec-538-org, rec-538-dup-0
rec-640-org, rec-640-dup-0
rec-3017-org, rec-3017-dup-0
rec-2953-org, rec-2953-dup-0
rec-2570-org, rec-2570-dup-0
rec-309-org, rec-309-dup-0
rec-1204-org, rec-1204-dup-0
rec-482-org, rec-482-dup-0
rec-1270-org, rec-1270-dup-0
rec-2659-org, rec-2659-dup-0
rec-2600-org, rec-2600-dup-0
rec-2231-org, rec-2231-dup-0
rec-761-org, rec-761-dup-0
rec-2530-org, rec-2530-dup-0
rec-1978-org, rec-1978-dup-0
rec-2161-org, rec-2161-dup-0
rec-2435-org, rec-2435-dup-0
rec-1447-org, rec-1447-dup-0
rec-2689-org, rec-2689-dup-0
rec-1523-org, rec-1523-dup-0
rec-144-org, rec-144-dup-0
rec-3066-org, rec-3066-dup-0
rec-1284-org, rec-1284-dup-0
rec-980-org, rec-980-dup-0
rec-646-org, rec-646-dup-0
rec-1909-org, rec-1909-dup-0
rec-1656-org, rec-1656-dup-0
rec-2362-org, rec-2362-dup-0
rec-702-org, rec-702-dup-0
rec-2227-org, rec-2227-dup-0
rec-3732-org, rec-3732-dup-0
rec-3231-org, rec-3231-dup-0
rec-720-org, rec-720-dup-0
rec-2399-org, rec-2399-dup-0
rec-1596-org, rec-1596-dup-0
rec-2755-org, rec-2755-dup-0
rec-1180-org, rec-1180-dup-0
rec-3994-org, rec-3994-dup-0
rec-2006-org, rec-2006-dup-0
rec-3103-org, rec-3103-dup-0
rec-1090-org, rec-1090-dup-0
rec-706-org, rec-706-dup-0
rec-3487-org, rec-3487-dup-0
rec-1185-org, rec-1185-dup-0
rec-3603-org, rec-3603-dup-0
rec-237-org, rec-237-dup-0
rec-2471-org, rec-2471-dup-0
rec-491-org, rec-491-dup-0
rec-3607-org, rec-3607-dup-0
rec-758-org, rec-758-dup-0
rec-1229-org, rec-1229-dup-0
rec-2893-org, rec-2893-dup-0
rec-1244-org, rec-1244-dup-0
rec-3709-org, rec-3709-dup-0
rec-416-org, rec-416-dup-0
rec-3550-org, rec-3550-dup-0
rec-2396-org, rec-2396-dup-0
rec-1074-org, rec-1074-dup-0
rec-2727-org, rec-2727-dup-0
rec-3851-org, rec-3851-dup-0
rec-2446-org, rec-2446-dup-0
rec-1440-org, rec-1440-dup-0
rec-3281-org, rec-3281-dup-0
rec-830-org, rec-830-dup-0
rec-2798-org, rec-2798-dup-0
rec-1303-org, rec-1303-dup-0
rec-1722-org, rec-1722-dup-0
rec-2603-org, rec-2603-dup-0
rec-1825-org, rec-1825-dup-0
rec-334-org, rec-334-dup-0
rec-2555-org, rec-2555-dup-0
rec-1666-org, rec-1666-dup-0
rec-713-org, rec-713-dup-0
rec-62-org, rec-62-dup-0
rec-986-org, rec-986-dup-0
rec-2551-org, rec-2551-dup-0
rec-3823-org, rec-3823-dup-0
rec-2335-org, rec-2335-dup-0
rec-1250-org, rec-1250-dup-0
rec-2403-org, rec-2403-dup-0
rec-1290-org, rec-1290-dup-0
rec-2455-org, rec-2455-dup-0
rec-3310-org, rec-3310-dup-0
rec-2791-org, rec-2791-dup-0
rec-269-org, rec-269-dup-0
rec-1864-org, rec-1864-dup-0
rec-1210-org, rec-1210-dup-0
rec-583-org, rec-583-dup-0
rec-3350-org, rec-3350-dup-0
rec-2312-org, rec-2312-dup-0
rec-380-org, rec-380-dup-0
rec-3894-org, rec-3894-dup-0
rec-1168-org, rec-1168-dup-0
rec-1332-org, rec-1332-dup-0
rec-1574-org, rec-1574-dup-0
rec-3660-org, rec-3660-dup-0
rec-3373-org, rec-3373-dup-0
rec-3367-org, rec-3367-dup-0
rec-3056-org, rec-3056-dup-0
rec-561-org, rec-561-dup-0
rec-765-org, rec-765-dup-0
rec-3379-org, rec-3379-dup-0
rec-1862-org, rec-1862-dup-0
rec-3825-org, rec-3825-dup-0
rec-2971-org, rec-2971-dup-0
rec-3479-org, rec-3479-dup-0
rec-832-org, rec-832-dup-0
rec-2929-org, rec-2929-dup-0
rec-277-org, rec-277-dup-0
rec-1342-org, rec-1342-dup-0
rec-2754-org, rec-2754-dup-0
rec-1471-org, rec-1471-dup-0
rec-871-org, rec-871-dup-0
rec-1289-org, rec-1289-dup-0
rec-1389-org, rec-1389-dup-0
rec-2192-org, rec-2192-dup-0
rec-3740-org, rec-3740-dup-0
rec-567-org, rec-567-dup-0
rec-829-org, rec-829-dup-0
rec-910-org, rec-910-dup-0
rec-2927-org, rec-2927-dup-0
rec-1072-org, rec-1072-dup-0
rec-1293-org, rec-1293-dup-0
rec-1462-org, rec-1462-dup-0
rec-3984-org, rec-3984-dup-0
rec-299-org, rec-299-dup-0
rec-1369-org, rec-1369-dup-0
rec-3041-org, rec-3041-dup-0
rec-3503-org, rec-3503-dup-0
rec-3122-org, rec-3122-dup-0
rec-2489-org, rec-2489-dup-0
rec-1255-org, rec-1255-dup-0
rec-2634-org, rec-2634-dup-0
rec-2680-org, rec-2680-dup-0
rec-167-org, rec-167-dup-0
rec-284-org, rec-284-dup-0
rec-3235-org, rec-3235-dup-0
rec-3112-org, rec-3112-dup-0
rec-3029-org, rec-3029-dup-0
