org_id, dup_id
rec-1011-org, rec-1011-dup-0
rec-1612-org, rec-1612-dup-0
rec-298-org, rec-298-dup-0
rec-3597-org, rec-3597-dup-0
rec-3047-org, rec-3047-dup-0
rec-6771-org, rec-6771-dup-0
rec-1967-org, rec-1967-dup-0
rec-4522-org, rec-4522-dup-0
rec-6211-org, rec-6211-dup-0
rec-711-org, rec-711-dup-0
rec-4698-org, rec-4698-dup-0
rec-6918-org, rec-6918-dup-0
rec-3396-org, rec-3396-dup-0
rec-16-org, rec-16-dup-0
rec-7552-org, rec-7552-dup-0
rec-2337-org, rec-2337-dup-0
rec-4909-org, rec-4909-dup-0
rec-3181-org, rec-3181-dup-0
rec-4666-org, rec-4666-dup-0
rec-6261-org, rec-6261-dup-0
rec-1276-org, rec-1276-dup-0
rec-3389-org, rec-3389-dup-0
rec-7787-org, rec-7787-dup-0
rec-6062-org, rec-6062-dup-0
rec-6652-org, rec-6652-dup-0
rec-4663-org, rec-4663-dup-0
rec-3258-org, rec-3258-dup-0
rec-2094-org, rec-2094-dup-0
rec-3553-org, rec-3553-dup-0
rec-5117-org, rec-5117-dup-0
rec-1288-org, rec-1288-dup-0
rec-8693-org, rec-8693-dup-0
rec-3006-org, rec-3006-dup-0
rec-2431-org, rec-2431-dup-0
rec-2049-org, rec-2049-dup-0
rec-4897-org, rec-4897-dup-0
rec-270-org, rec-270-dup-0
rec-5234-org, rec-5234-dup-0
rec-4893-org, rec-4893-dup-0
rec-5663-org, rec-5663-dup-0
rec-791-org, rec-791-dup-0
rec-8003-org, rec-8003-dup-0
rec-2331-org, rec-2331-dup-0
rec-5350-org, rec-5350-dup-0
rec-699-org, rec-699-dup-0
rec-23-org, rec-23-dup-0
rec-4077-org, rec-4077-dup-0
rec-5334-org, rec-5334-dup-0
rec-8885-org, rec-8885-dup-0
rec-701-org, rec-701-dup-0
rec-6086-org, rec-6086-dup-0
rec-7255-org, rec-7255-dup-0
rec-5754-org, rec-5754-dup-0
rec-5649-org, rec-5649-dup-0
rec-2621-org, rec-2621-dup-0
rec-5063-org, rec-5063-dup-0
rec-6417-org, rec-6417-dup-0
rec-181-org, rec-181-dup-0
rec-6588-org, rec-6588-dup-0
rec-2524-org, rec-2524-dup-0
rec-6368-org, rec-6368-dup-0
rec-5609-org, rec-5609-dup-0
rec-3157-org, rec-3157-dup-0
rec-4066-org, rec-4066-dup-0
rec-4477-org, rec-4477-dup-0
rec-8389-org, rec-8389-dup-0
rec-6746-org, rec-6746-dup-0
rec-1788-org, rec-1788-dup-0
rec-6704-org, rec-6704-dup-0
rec-2622-org, rec-2622-dup-0
rec-454-org, rec-454-dup-0
rec-3350-org, rec-3350-dup-0
rec-4936-org, rec-4936-dup-0
rec-8933-org, rec-8933-dup-0
rec-373-org, rec-373-dup-0
rec-2437-org, rec-2437-dup-0
rec-827-org, rec-827-dup-0
rec-5451-org, rec-5451-dup-0
rec-8793-org, rec-8793-dup-0
rec-8625-org, rec-8625-dup-0
rec-3395-org, rec-3395-dup-0
rec-2836-org, rec-2836-dup-0
rec-2354-org, rec-2354-dup-0
rec-8405-org, rec-8405-dup-0
rec-7550-org, rec-7550-dup-0
rec-5881-org, rec-5881-dup-0
rec-2559-org, rec-2559-dup-0
rec-6768-org, rec-6768-dup-0
rec-6956-org, rec-6956-dup-0
rec-7161-org, rec-7161-dup-0
rec-105-org, rec-105-dup-0
rec-418-org, rec-418-dup-0
rec-4780-org, rec-4780-dup-0
rec-8891-org, rec-8891-dup-0
rec-1007-org, rec-1007-dup-0
rec-7462-org, rec-7462-dup-0
rec-2260-org, rec-2260-dup-0
rec-3488-org, rec-3488-dup-0
rec-5112-org, rec-5112-dup-0
rec-8596-org, rec-8596-dup-0
rec-4078-org, rec-4078-dup-0
rec-2835-org, rec-2835-dup-0
rec-2488-org, rec-2488-dup-0
rec-4559-org, rec-4559-dup-0
rec-8675-org, rec-8675-dup-0
rec-3571-org, rec-3571-dup-0
rec-5969-org, rec-5969-dup-0
rec-834-org, rec-834-dup-0
rec-7534-org, rec-7534-dup-0
rec-1481-org, rec-1481-dup-0
rec-3756-org, rec-3756-dup-0
rec-6227-org, rec-6227-dup-0
rec-3054-org, rec-3054-dup-0
rec-7802-org, rec-7802-dup-0
rec-1501-org, rec-1501-dup-0
rec-4097-org, rec-4097-dup-0
rec-7541-org, rec-7541-dup-0
rec-2677-org, rec-2677-dup-0
rec-184-org, rec-184-dup-0
rec-6498-org, rec-6498-dup-0
rec-8989-org, rec-8989-dup-0
rec-640-org, rec-640-dup-0
rec-7849-org, rec-7849-dup-0
rec-5364-org, rec-5364-dup-0
rec-7349-org, rec-7349-dup-0
rec-5793-org, rec-5793-dup-0
rec-5086-org, rec-5086-dup-0
rec-3304-org, rec-3304-dup-0
rec-7138-org, rec-7138-dup-0
rec-5236-org, rec-5236-dup-0
rec-8731-org, rec-8731-dup-0
rec-761-org, rec-761-dup-0
rec-8888-org, rec-8888-dup-0
rec-2395-org, rec-2395-dup-0
rec-3577-org, rec-3577-dup-0
rec-7320-org, rec-7320-dup-0
rec-7549-org, rec-7549-dup-0
rec-2311-org, rec-2311-dup-0
rec-4482-org, rec-4482-dup-0
rec-2306-org, rec-2306-dup-0
rec-1032-org, rec-1032-dup-0
rec-7104-org, rec-7104-dup-0
rec-5855-org, rec-5855-dup-0
rec-8013-org, rec-8013-dup-0
rec-3099-org, rec-3099-dup-0
rec-1652-org, rec-1652-dup-0
rec-3231-org, rec-3231-dup-0
rec-2802-org, rec-2802-dup-0
rec-5795-org, rec-5795-dup-0
rec-8560-org, rec-8560-dup-0
rec-5986-org, rec-5986-dup-0
rec-293-org, rec-293-dup-0
rec-6235-org, rec-6235-dup-0
rec-4253-org, rec-4253-dup-0
rec-6031-org, rec-6031-dup-0
rec-989-org, rec-989-dup-0
rec-7910-org, rec-7910-dup-0
rec-8053-org, rec-8053-dup-0
rec-2825-org, rec-2825-dup-0
rec-3487-org, rec-3487-dup-0
rec-2200-org, rec-2200-dup-0
rec-7888-org, rec-7888-dup-0
rec-5276-org, rec-5276-dup-0
rec-2204-org, rec-2204-dup-0
rec-1229-org, rec-1229-dup-0
rec-868-org, rec-868-dup-0
rec-1296-org, rec-1296-dup-0
rec-2913-org, rec-2913-dup-0
rec-1499-org, rec-1499-dup-0
rec-5809-org, rec-5809-dup-0
rec-7539-org, rec-7539-dup-0
rec-7489-org, rec-7489-dup-0
rec-857-org, rec-857-dup-0
rec-6246-org, rec-6246-dup-0
rec-7297-org, rec-7297-dup-0
rec-694-org, rec-694-dup-0
rec-224-org, rec-224-dup-0
rec-7371-org, rec-7371-dup-0
rec-1211-org, rec-1211-dup-0
rec-8417-org, rec-8417-dup-0
rec-2292-org, rec-2292-dup-0
rec-2798-org, rec-2798-dup-0
rec-6784-org, rec-6784-dup-0
rec-8172-org, rec-8172-dup-0
rec-7027-org, rec-7027-dup-0
rec-1009-org, rec-1009-dup-0
rec-8354-org, rec-8354-dup-0
rec-1760-org, rec-1760-dup-0
rec-5550-org, rec-5550-dup-0
rec-2048-org, rec-2048-dup-0
rec-3185-org, rec-3185-dup-0
rec-3699-org, rec-3699-dup-0
rec-6924-org, rec-6924-dup-0
rec-3470-org, rec-3470-dup-0
rec-626-org, rec-626-dup-0
rec-1095-org, rec-1095-dup-0
rec-2295-org, rec-2295-dup-0
rec-4086-org, rec-4086-dup-0
rec-3015-org, rec-3015-dup-0
rec-3323-org, rec-3323-dup-0
rec-7167-org, rec-7167-dup-0
rec-2448-org, rec-2448-dup-0
rec-4483-org, rec-4483-dup-0
rec-656-org, rec-656-dup-0
rec-6635-org, rec-6635-dup-0
rec-2911-org, rec-2911-dup-0
rec-2952-org, rec-2952-dup-0
rec-6576-org, rec-6576-dup-0
rec-4425-org, rec-4425-dup-0
rec-1762-org, rec-1762-dup-0
rec-197-org, rec-197-dup-0
rec-3202-org, rec-3202-dup-0
rec-2026-org, rec-2026-dup-0
rec-2878-org, rec-2878-dup-0
rec-732-org, rec-732-dup-0
rec-3780-org, rec-3780-dup-0
rec-277-org, rec-277-dup-0
rec-8378-org, rec-8378-dup-0
rec-3573-org, rec-3573-dup-0
rec-406-org, rec-406-dup-0
rec-698-org, rec-698-dup-0
rec-6818-org, rec-6818-dup-0
rec-2192-org, rec-2192-dup-0
rec-3107-org, rec-3107-dup-0
rec-6799-org, rec-6799-dup-0
rec-2813-org, rec-2813-dup-0
rec-567-org, rec-567-dup-0
rec-946-org, rec-946-dup-0
rec-1145-org, rec-1145-dup-0
rec-7766-org, rec-7766-dup-0
rec-2927-org, rec-2927-dup-0
rec-8149-org, rec-8149-dup-0
rec-1462-org, rec-1462-dup-0
rec-6559-org, rec-6559-dup-0
rec-2008-org, rec-2008-dup-0
rec-7131-org, rec-7131-dup-0
rec-5800-org, rec-5800-dup-0
rec-2846-org, rec-2846-dup-0
rec-8466-org, rec-8466-dup-0
rec-5434-org, rec-5434-dup-0
rec-8128-org, rec-8128-dup-0
rec-8236-org, rec-8236-dup-0
rec-2086-org, rec-2086-dup-0
rec-5681-org, rec-5681-dup-0
rec-3283-org, rec-3283-dup-0
rec-2728-org, rec-2728-dup-0
rec-358-org, rec-358-dup-0
rec-8073-org, rec-8073-dup-0
rec-3235-org, rec-3235-dup-0
rec-3816-org, rec-3816-dup-0
rec-1351-org, rec-1351-dup-0
rec-8791-org, rec-8791-dup-0
rec-8036-org, rec-8036-dup-0
rec-4270-org, rec-4270-dup-0
rec-2121-org, rec-2121-dup-0
rec-4526-org, rec-4526-dup-0
